"","Time (s)","Trial 1","Trial 2","Trial 3","Trial 4","Trial 5","Trial 6","Trial 7","Trial 8","Trial 9","Trial 10","Trial 11","Trial 12","Trial 13","Trial 14","Trial 15","Trial 16","Trial 17","Trial 18","Trial 19","Trial 20","Trial 21","Trial 22","Trial 23","Trial 24","Trial 25","Trial 26","Trial 27","Trial 28","Trial 29","Trial 30","Trial 31","Trial 32","Trial 33","Trial 34","Trial 35","Trial 36","Trial 37","Trial 38","Trial 39","Trial 40"
"149",148,2,1,2,2,2,1,1,3,1,2,2,2,2,2,1,2,1,1,2,0,2,1,2,3,1,2,1,3,2,2,2,1,2,2,2,2,1,1,2,1
"150",149,1,2,1,1,1,1,1,2,2,2,3,1,1,1,2,1,2,1,1,3,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2
"151",150,2,2,2,2,1,2,0,1,1,2,2,1,2,2,1,2,0,3,3,2,1,1,1,2,2,2,2,2,2,1,1,0,1,2,2,2,1,2,1,2
"152",151,1,2,1,1,1,1,1,2,1,1,1,0,2,1,3,1,2,1,2,2,0,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1
"153",152,2,2,2,1,2,4,1,1,2,2,3,2,1,2,1,1,1,1,2,2,1,0,2,2,2,1,1,2,1,0,2,0,1,1,0,2,1,2,1,2
"154",153,0,2,1,0,1,1,1,1,2,1,2,1,4,2,2,2,2,1,1,1,1,0,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1
"155",154,1,2,1,1,2,2,1,3,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,0,2,2,1,2,2,0,1,0,1,2,2,2,2,1,3
"156",155,1,2,1,2,1,2,1,2,2,2,1,0,2,2,0,2,2,1,3,1,1,1,1,2,1,2,1,1,0,1,0,1,2,2,2,2,1,1,2,2
"157",156,0,2,2,1,1,2,2,1,1,1,3,2,2,1,2,1,1,1,2,1,1,1,2,1,3,2,1,2,2,1,2,1,1,1,1,2,1,3,1,1
"158",157,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,3,2,2,1,1,1,3,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,1
"159",158,2,2,1,0,1,2,0,4,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,0,1,2,2,0,0,2,1,2,2,1,1,1,1
"160",159,1,2,1,2,2,1,1,1,2,2,3,1,2,1,2,0,1,1,2,1,2,0,2,1,1,3,1,1,3,2,1,1,2,1,2,2,1,1,2,2
"161",160,2,1,2,1,2,3,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,0,2,1,0,1,1,2,2,1,0,1,2
"162",161,2,2,2,1,1,2,1,1,2,2,2,2,2,1,0,2,2,2,1,2,1,2,1,1,2,2,2,0,2,3,1,1,1,2,2,1,2,1,1,1
"163",162,1,2,1,0,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,2,1,3,1,2,2,2,0,1,2,2,2,2,1,2,1,2
"164",163,1,1,1,2,1,1,1,2,2,2,2,2,0,2,1,1,2,1,0,1,2,1,2,1,2,1,1,2,1,1,0,1,1,2,2,1,2,1,2,2
"165",164,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,0,2,1,2,0,2,2,1,2,0,1,1,1,3,1,2,1,1,1
"166",165,2,1,2,1,2,1,2,2,2,2,0,2,1,1,2,3,1,0,2,2,2,3,1,1,3,1,1,1,2,2,0,1,2,1,2,1,2,2,2,2
"167",166,2,2,1,1,2,3,2,2,0,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,3,1,1,2,2,0,0,2,2,3,1,2,2,2,2
"168",167,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,0,1,1,2,2,1,1,2,1,0,1,2,0,1,0,1,1,1,2,1,2,2,2,1
"169",168,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2
"170",169,2,2,1,1,1,2,2,2,2,0,2,1,1,2,2,2,2,1,2,1,2,3,1,1,2,1,2,1,1,2,1,1,2,2,3,2,2,1,2,3
"171",170,2,0,1,2,3,2,1,3,1,1,1,3,2,1,2,1,2,1,1,2,2,1,0,1,2,1,0,2,1,2,2,0,0,1,2,2,1,1,1,2
"172",171,2,1,2,1,1,2,1,1,1,2,0,1,3,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,1,0,1,1,2,1,2,2,2,2,1,0
"173",172,2,0,1,0,2,2,1,1,1,2,2,2,1,2,1,1,2,2,3,2,1,1,3,2,2,1,1,2,1,1,0,1,1,1,0,1,1,1,2,2
"174",173,2,1,3,1,1,3,0,2,1,1,2,2,2,3,3,2,1,0,2,1,2,1,2,2,2,0,2,2,1,1,1,1,1,1,2,1,2,2,1,2
"175",174,1,2,3,1,3,3,2,1,1,0,1,1,1,1,1,1,2,1,1,0,2,2,2,1,2,2,1,3,2,2,1,0,1,0,1,1,3,2,1,1
"176",175,1,2,2,0,1,2,2,3,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,0,1,1,1,2,1,1,2,1,2
"177",176,1,2,2,2,2,2,0,1,0,0,1,2,1,1,2,1,1,1,3,2,2,2,1,1,1,1,2,1,3,2,0,1,2,1,2,2,2,1,0,2
"178",177,2,1,1,2,1,2,1,1,2,1,2,1,1,1,0,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,0,1,2,3,1,2
"179",178,1,3,2,1,1,2,1,2,2,3,2,0,1,0,2,0,1,1,3,1,2,2,2,1,1,2,1,1,2,1,0,1,2,2,3,2,2,1,2,1
"180",179,2,2,1,1,2,1,2,2,1,1,0,2,3,2,2,1,3,1,2,2,0,1,1,2,2,2,2,1,1,3,1,0,1,2,1,2,1,1,1,2
"181",180,2,2,2,1,2,1,1,1,1,2,3,1,2,2,1,1,1,2,1,0,1,1,2,0,1,2,2,1,2,2,2,0,1,2,3,2,3,3,1,2
"182",181,2,0,1,3,1,1,2,1,1,2,1,1,3,0,0,1,2,1,2,1,0,0,1,2,1,2,1,1,0,0,1,1,2,1,0,2,2,2,1,2
"183",182,1,3,1,0,2,1,2,2,1,1,2,2,1,2,1,1,0,1,3,1,1,2,1,2,1,2,3,2,1,1,1,1,1,1,2,0,1,0,2,2
"184",183,2,2,2,2,1,1,1,2,1,1,1,1,2,0,2,0,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,3,2,2,1
"185",184,2,2,2,2,1,2,2,1,0,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1
"186",185,2,2,2,1,2,2,0,1,2,2,2,1,2,1,1,2,1,2,1,3,2,1,1,1,1,2,1,1,0,1,1,0,1,2,2,2,1,1,3,1
"187",186,1,0,1,1,2,1,3,2,1,1,2,1,2,1,0,1,1,1,3,2,1,1,1,2,2,2,0,2,2,0,1,1,1,1,2,1,2,0,2,2
"188",187,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,0,2,1,1
"189",188,2,2,1,2,2,0,1,1,0,2,3,1,1,1,2,2,1,2,2,2,1,0,2,0,2,2,2,3,1,1,1,1,2,2,0,1,2,1,3,1
"190",189,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,2,2,2,1,1,2,2
"191",190,2,0,2,0,1,0,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,0,1,1,0,2,1,2,1,2,2,2,2,2,0,2,1
"192",191,2,1,2,1,3,1,1,2,1,2,1,2,1,1,1,1,1,0,2,2,0,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1
"193",192,1,1,1,2,1,1,2,2,1,2,1,0,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,3,2,2,1,2,1,2,2
"194",193,2,1,3,1,2,2,2,1,1,0,2,1,2,1,0,1,2,1,1,2,2,1,1,2,0,1,1,1,2,1,1,1,1,2,1,1,0,1,1,1
"195",194,2,3,1,1,2,2,0,0,2,1,0,1,2,1,2,2,1,2,2,1,1,1,2,1,2,2,3,1,1,1,3,0,1,2,1,1,2,1,1,3
"196",195,2,1,2,0,1,0,1,1,1,2,2,1,0,1,1,1,2,2,2,2,1,1,0,1,1,1,1,0,2,1,1,1,2,1,1,1,1,1,1,1
"197",196,2,1,1,1,2,1,0,2,2,1,1,0,1,1,1,2,2,0,1,1,1,1,1,2,1,2,1,1,0,2,2,1,2,2,1,0,1,2,2,1
"198",197,1,1,1,1,1,1,1,2,2,1,0,1,2,1,1,2,1,1,1,1,2,1,2,1,1,0,1,2,1,0,1,1,1,1,0,1,2,1,0,1
"199",198,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,2,0,1,1,0,1,0,1,2,0,1,2,1,2,1,1,1,1,1,1,1,1,1
"200",199,2,1,1,1,1,1,0,1,1,0,1,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,2,1,1,0,1,1,1,1,0,1,1,1,0
"201",200,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
"202",201,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,2,1,1,0,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,1,0,2
"203",202,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,2,1,1,0,1,0,1,2,0,1,0
"204",203,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,0,1,1,0,1,1,1,0,2,0,1,0,1,0,1,1,1,0,1,1
"205",204,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"206",205,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,2,1,1,1,1
"207",206,1,1,1,1,0,0,1,1,1,1,1,2,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,1,0,1,1,1
"208",207,0,0,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1
"209",208,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"210",209,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,2,1,1,1,1,0,1,1,1,1,1,1
"211",210,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0
"212",211,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,2,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1
"213",212,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,2,1,1,1,1,1,2,0,1,0,1,0,1,1,1,1,1,1,1
"214",213,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,0,1,1,0,0,1,1,1,1
"215",214,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,2,1
"216",215,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
"217",216,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
"218",217,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2,1,1
"219",218,1,0,0,1,1,0,1,1,1,0,0,0,0,1,2,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1
"220",219,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,0,1,1,0
"221",220,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
"222",221,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0
"223",222,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"224",223,1,2,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"225",224,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,2
"226",225,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
"227",226,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,2,0,2,1,1,1,1,0,0,1,1
"228",227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1
"229",228,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"230",229,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"231",230,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,2
"232",231,1,1,0,1,0,1,1,1,1,2,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
"233",232,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"234",233,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"235",234,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"236",235,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1
"237",236,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,2,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1
"238",237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"239",238,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0
"240",239,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,2,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
"241",240,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
"242",241,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"243",242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,2,1,1,0,0,0,1,0,1,1,1,1,1
"244",243,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
"245",244,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,1
"246",245,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,1,1,1
"247",246,1,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"248",247,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,2,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
"249",248,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
"250",249,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"251",250,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1
"252",251,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
"253",252,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"254",253,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,0,0,1,1,1,0,1
"255",254,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
"256",255,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
"257",256,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"258",257,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,1
"259",258,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1
"260",259,1,0,0,1,1,1,1,0,2,1,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"261",260,1,2,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1
"262",261,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"263",262,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"264",263,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"265",264,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0
"266",265,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"267",266,0,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1
"268",267,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1
"269",268,2,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
"270",269,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,2,1,1,1,1
"271",270,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"272",271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,2,1,1,0,0,1
"273",272,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1
"274",273,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
"275",274,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
"276",275,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,0,1,0,1,1,0,0
"277",276,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,2,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
"278",277,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"279",278,2,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"280",279,1,1,1,2,2,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1
"281",280,1,0,0,0,1,1,1,1,1,1,2,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"282",281,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1
"283",282,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1
"284",283,1,1,0,1,1,1,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"285",284,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
"286",285,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,2,1,1,2,1,0,1,1,1,1,1,1,1
"287",286,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"288",287,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1
"289",288,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
"290",289,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"291",290,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"292",291,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,2,1,1,1,1,0,1
"293",292,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
"294",293,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"295",294,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1
"296",295,1,1,1,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"297",296,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0
"298",297,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,2,1,1,0,1,1,1,1,1
